track,frame,x,y,class,width,height,confidence
1,6,636,277,car,74,42,0.861423671245575
2,6,416,253,car,65,29,0.8992541333039602
1,7,642,274,car,74,42,0.8682491864476886
2,7,389,257,car,65,29,0.9019147072519574
3,7,1138,434,car,102,62,0.9654819369316101
1,8,649,272,car,72,41,0.8748694285750389
2,8,361,262,car,64,28,0.8960687816143036
3,8,1112,431,car,105,63,0.9625100152833121
1,9,659,269,car,72,41,0.8781488471561008
2,9,333,265,car,65,28,0.8966016835636563
3,9,1088,427,car,102,60,0.959532655775547
1,10,669,269,car,73,41,0.8851172924041748
2,10,304,269,car,69,30,0.900421142578125
3,10,1065,423,car,100,58,0.9592077202267117
1,11,680,268,car,71,40,0.8883688124743375
2,11,275,275,car,68,29,0.9003127325664867
3,11,1042,422,car,101,57,0.9486752986907959
1,12,689,265,car,70,39,0.8892714977264404
2,12,243,280,car,73,31,0.8965071886777878
3,12,1020,420,car,103,57,0.9517500725659457
1,13,698,263,car,69,38,0.8911784337117121
2,13,213,286,car,73,31,0.897469869026771
3,13,1000,418,car,103,56,0.9550676196813583
1,14,708,262,car,69,37,0.891825088432857
2,14,182,291,car,76,32,0.874331282717841
3,14,979,415,car,102,55,0.9568751270954425
1,15,718,260,car,72,39,0.8950449585914612
2,15,155,295,car,77,33,0.874331282717841
3,15,958,412,car,109,58,0.9593337561403003
1,16,728,257,car,73,39,0.8973350934684277
3,16,939,409,car,105,55,0.9611021876335144
1,17,738,253,car,70,37,0.8990931510925293
3,17,921,406,car,104,53,0.9626087956130505
1,18,748,250,car,69,37,0.9021832843621572
3,18,904,402,car,106,54,0.9642177224159241
1,19,759,247,car,69,36,0.9033624027904711
3,19,887,399,car,104,52,0.9657397800021701
1,20,768,247,car,71,37,0.9012312561273574
3,20,868,396,car,103,51,0.9670523844267193
1,21,776,244,car,70,37,0.9020815378143674
3,21,853,396,car,102,50,0.968180114030838
1,22,788,244,car,67,35,0.9020389968698675
3,22,837,395,car,105,51,0.9690018466540745
1,23,798,244,car,68,35,0.9043956865435061
3,23,822,394,car,107,51,0.9699096192013134
1,24,808,242,car,69,36,0.9060563171903292
3,24,808,392,car,110,53,0.9705021407293237
1,25,817,240,car,69,36,0.9060563171903292
3,25,793,390,car,110,52,0.9714448203643163
3,26,781,389,car,109,52,0.9720337200164795
3,27,768,388,car,109,52,0.972519610936825
3,28,757,385,car,107,50,0.9721799757745531
3,29,745,383,car,105,49,0.972703041774886
3,30,732,381,car,106,48,0.9725592156936382
3,31,722,381,car,105,48,0.9729963541030884
3,32,713,379,car,112,51,0.9734912207049708
3,33,704,377,car,106,48,0.9738777540624142
3,34,696,376,car,103,47,0.9741328412836249
3,35,683,375,car,104,48,0.9742732644081116
3,36,674,375,car,103,48,0.9745879735265459
3,37,666,372,car,101,47,0.974107046922048
3,38,657,371,car,102,47,0.9742890934686403
3,39,649,368,car,102,48,0.9739134860666174
3,40,642,366,car,100,47,0.9741665461124518
3,41,634,364,car,97,45,0.9734278470277786
3,42,627,362,car,95,45,0.9726789230253639
3,43,621,362,car,98,46,0.9708826300643739
3,44,615,360,car,96,46,0.9701228377430938
3,45,608,357,car,96,46,0.969918433915485
3,46,601,355,car,95,46,0.9701369576983981
3,47,594,353,car,93,46,0.9685879440411277
3,48,587,349,car,88,44,0.9636155874171155
3,49,582,346,car,87,44,0.963295366615057
3,50,578,343,car,88,46,0.963296149458204
3,51,574,341,car,87,46,0.9630561435222625
3,52,570,339,car,84,46,0.9633161881390739
3,53,568,336,car,81,45,0.9637669301950015
3,54,567,334,car,79,45,0.9639253650071486
3,55,565,331,car,76,44,0.9617664228986811
4,55,626,216,car,50,26,0.8505626519521078
3,56,562,328,car,75,44,0.9607951738617637
4,56,610,220,car,49,25,0.8508162243025643
3,57,560,326,car,73,44,0.960484616458416
4,57,597,223,car,52,27,0.8464583307504654
3,58,560,324,car,68,42,0.9599492926346628
4,58,580,224,car,56,29,0.8546604116757711
3,59,560,321,car,64,40,0.9590511147318215
4,59,564,226,car,58,29,0.8553514778614044
3,60,560,318,car,62,40,0.9581661689079414
4,60,548,227,car,58,29,0.8646163236011158
3,61,561,314,car,61,40,0.9574138124783834
4,61,532,229,car,60,30,0.8706963409980139
3,62,563,311,car,63,42,0.95600575404089
4,62,514,230,car,61,31,0.8645214759386503
3,63,566,308,car,59,40,0.9559392467621834
4,63,497,233,car,61,30,0.8679101254258837
3,64,570,306,car,59,40,0.956136237061213
4,64,480,236,car,59,29,0.8668924411137898
3,65,573,305,car,58,40,0.9564348226413131
4,65,461,239,car,64,31,0.8686386123299599
3,66,579,302,car,57,39,0.9566236440952007
4,66,441,242,car,67,33,0.8691518166485954
5,66,631,212,car,59,33,0.7810292442639669
3,67,585,301,car,55,38,0.9566260034387762
4,67,421,246,car,65,31,0.8724842634465959
5,67,613,216,car,60,34,0.7749282036508832
3,68,590,298,car,55,37,0.9566167219361262
4,68,401,249,car,68,32,0.8767917375815543
5,68,596,217,car,62,34,0.7810631915926933
3,69,597,295,car,55,37,0.9560700006344739
4,69,380,252,car,67,31,0.8809426009654999
5,69,581,221,car,62,34,0.79108065366745
3,70,602,291,car,55,36,0.9561174978380618
4,70,358,254,car,74,35,0.8822050293286642
5,70,570,222,car,63,33,0.7950147390365601
3,71,609,289,car,56,37,0.9559587419033051
4,71,334,258,car,74,35,0.8840185376730832
5,71,551,224,car,65,33,0.8094351887702942
3,72,618,287,car,55,36,0.9558086504398937
4,72,307,262,car,76,35,0.8862936807715375
5,72,533,226,car,67,34,0.8109757453203201
3,73,626,284,car,56,36,0.9557014182209969
4,73,285,265,car,79,37,0.8881604497631391
5,73,510,227,car,68,35,0.7976896533599267
3,74,635,281,car,56,36,0.9544159231120593
4,74,262,268,car,75,35,0.8906016516685485
5,74,497,229,car,73,37,0.8082125697817121
3,75,645,278,car,53,33,0.953956364779859
4,75,237,272,car,79,37,0.8927123156877664
5,75,480,231,car,74,37,0.8182119091351827
3,76,652,276,car,55,34,0.9521236205101014
4,76,211,275,car,79,37,0.8924013089250635
5,76,462,234,car,78,38,0.819696806371212
3,77,661,274,car,58,36,0.9486549535864278
4,77,190,278,car,80,37,0.8924013089250635
5,77,441,236,car,82,40,0.8185157179832458
3,78,670,272,car,57,35,0.9477599270932087
5,78,423,241,car,81,39,0.8102775712807974
3,79,679,269,car,56,35,0.9475445403502538
5,79,410,246,car,86,39,0.7994649253393474
3,80,689,268,car,55,33,0.9470178417012661
5,80,386,249,car,90,41,0.7962294012308121
3,81,699,266,car,58,35,0.945734192430973
5,81,365,251,car,95,43,0.8008260329564413
3,82,706,264,car,59,36,0.9426381624775169
5,82,350,254,car,99,43,0.8005564294078134
3,83,717,261,car,56,34,0.941578638262865
5,83,333,257,car,100,44,0.8005564294078134
3,84,726,259,car,56,33,0.9409146689506899
3,85,737,255,car,58,34,0.9401162394455501
3,86,746,253,car,57,33,0.9402055558036355
3,87,757,252,car,55,32,0.9402354089326637
3,88,766,251,car,54,32,0.9395792251345755
3,89,776,250,car,54,31,0.9393751946362582
3,90,785,249,car,54,31,0.9388305973470881
3,91,796,247,car,55,32,0.9370846185419295
8,91,614,218,car,59,29,0.7801762620608012
3,92,806,246,car,54,32,0.9352922544374571
8,92,599,221,car,55,27,0.7413266982351031
3,93,815,244,car,54,31,0.9352922544374571
8,93,582,223,car,61,29,0.7476143911480904
8,94,565,224,car,60,29,0.7542386121220059
8,95,547,226,car,61,29,0.7585198879241943
8,96,528,229,car,59,28,0.7379632971503518
8,97,506,231,car,60,29,0.734150638182958
8,98,485,233,car,61,30,0.7330904557154729
8,99,462,235,car,60,31,0.7168155057089669
8,100,446,238,car,61,31,0.7168155057089669
9,101,553,214,car,229,87,0.9651051561037699
9,102,531,216,car,237,90,0.9646593161991665
9,103,504,221,car,247,93,0.9617126658558846
9,104,480,226,car,265,99,0.9628279142909579
9,105,462,227,car,270,100,0.9642041385173797
9,106,439,229,car,290,108,0.9629204435782
9,107,418,233,car,288,106,0.9621326178312302
9,108,388,237,car,293,107,0.958155673283797
9,109,368,241,car,297,106,0.9587844354765755
9,110,340,245,car,312,110,0.9584580103556315
9,111,320,247,car,322,113,0.9572982378304005
9,112,282,252,car,339,118,0.9459955096244812
10,112,623,224,car,54,23,0.7883996168772379
9,113,258,255,car,346,120,0.9459955096244812
10,113,603,228,car,55,24,0.8100849219730922
10,114,583,230,car,58,25,0.8248308598995209
10,115,563,233,car,61,26,0.8371083603964912
10,116,546,235,car,53,23,0.8178318321704865
10,117,522,237,car,59,25,0.810910392891277
10,118,498,242,car,60,26,0.8128016591072083
10,119,473,245,car,60,25,0.8058389333578256
10,120,446,248,car,67,27,0.8141982895987374
11,120,257,258,car,88,52,0.639786034822464
10,121,421,252,car,71,29,0.8184517780939738
11,121,231,262,car,92,54,0.6219825318881443
10,122,392,258,car,72,30,0.8232560306787491
11,122,209,265,car,93,55,0.6219825318881443
10,123,363,262,car,71,28,0.8287310460034538
10,124,335,266,car,75,30,0.8349724047713809
10,125,305,271,car,75,30,0.8369167760798806
10,126,274,276,car,75,29,0.8369643449783325
10,127,241,279,car,86,34,0.8375020282609122
10,128,208,285,car,84,33,0.8430940292098306
10,129,182,290,car,86,34,0.8430940292098306
14,129,605,216,car,62,33,0.8509920835494995
14,130,587,218,car,66,35,0.8461085472788129
14,131,573,220,car,66,35,0.8406045436859131
14,132,557,223,car,65,34,0.8519148760371738
14,133,539,225,car,69,36,0.8359691858291626
14,134,521,229,car,69,36,0.8425170887600292
14,135,502,230,car,71,36,0.845466191569964
14,136,483,233,car,72,37,0.8479388218659621
15,136,615,224,car,60,30,0.8151591618855795
14,137,462,238,car,70,35,0.8519376260893685
